10-13 17:17:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 356)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in SImon domain | <module> (l. 505)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190920 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:38:42 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 5 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:00 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:39:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 5 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:39:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:39:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:39:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:39:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-14 01:39:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp245 | <module> (l. 376)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in SImon domain | <module> (l. 505)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191217 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:39:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 4 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:30 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 7 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:43 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:39:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:39:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:39:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:39:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:39:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:39:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-14 01:39:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp126 | <module> (l. 376)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in SImon domain | <module> (l. 505)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:39:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191007 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:40:16 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 5 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 10 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:18 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 10 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:31 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:40:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 3 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:40:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:40:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:40:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:40:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:40:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:40:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-14 01:40:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:40:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200130 | <module> (l. 398)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | The piControl run does not contain the requested variable. | <module> (l. 495)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL GROUP: NOAA-GFDL | <module> (l. 365)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL: GFDL-CM4 | <module> (l. 368)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | In MODEL DIR: ['ssp585', 'ssp245'] | <module> (l. 371)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp585 | <module> (l. 376)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:40:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20180701 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:41:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 7 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 8 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 8 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 8 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 8 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr | <module> (l. 394)
10-14 01:41:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20180701 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:41:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 13 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 10 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 11 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 11 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 10 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 10 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:41:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:41:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:41:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-14 01:41:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20180701 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:42:26 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:42:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 5 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:42:41 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:42:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:42:42 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:42:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:42:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:42:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:42:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
